Tanggal,Variant_Suspect,Day,ID_DAILY_POSITIVE,ID_DAILY_HOSPITALIZED,ID_DAILY_CURED,ID_DAILY_DEATH,JKT_DAILY_DEATH,JKT_DAILY_CURED,JKT_DAILY_ISOLATION,JKT_DAILY_HOSPITALIZED,JKT_DAILY_POSITIVE,JKT_DAILY_TESTSPECIMENT,JKT_DAILY_POSTEST,JKT_DAILY_POSTRATE,JKT_CONS_VALUE,CoF_HSE,PoF_Spec_X_PostRate,Risk,Risk_Criteria
1/3/2020,Alpha-Beta-Gamma,1,0,0,0,0,0,0,0,0,0,39,0,0,0,1,1,1,LOW
2/3/2020,Alpha-Beta-Gamma,2,2,2,0,0,0,0,0,0,0,3,0,0,0,1,1,1,LOW
3/3/2020,Alpha-Beta-Gamma,3,0,0,0,0,1,0,0,2,3,15,3,0.2,10,1,1,1,LOW
4/3/2020,Alpha-Beta-Gamma,4,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,LOW
5/3/2020,Alpha-Beta-Gamma,5,0,0,0,0,2,0,0,2,4,5,0,0,14,1,1,1,LOW
6/3/2020,Alpha-Beta-Gamma,6,2,2,0,0,0,0,0,0,0,26,0,0,0,1,1,1,LOW
7/3/2020,Alpha-Beta-Gamma,7,0,0,0,0,0,0,0,0,0,56,0,0,0,1,1,1,LOW
8/3/2020,Alpha-Beta-Gamma,8,2,2,0,0,0,0,0,0,0,73,25,0.342,0,1,2,2,LOW
9/3/2020,Alpha-Beta-Gamma,9,13,13,0,0,0,0,0,27,27,52,0,0,81,1,1,1,LOW
10/3/2020,Alpha-Beta-Gamma,10,8,6,2,0,0,0,0,0,0,48,3,0.063,0,1,1,1,LOW
11/3/2020,Alpha-Beta-Gamma,11,7,6,0,1,0,0,0,2,2,56,23,0.411,6,1,2,2,LOW
12/3/2020,Alpha-Beta-Gamma,12,0,0,0,0,2,0,0,24,26,30,10,0.333,80,1,2,2,LOW
13/03/2020,Alpha-Beta-Gamma,13,35,32,0,3,2,0,0,8,10,44,3,0.068,32,1,1,1,LOW
14/03/2020,Alpha-Beta-Gamma,14,27,20,6,1,2,0,0,5,7,41,15,0.366,23,1,2,2,LOW
15/03/2020,Alpha-Beta-Gamma,15,21,21,0,0,2,0,0,14,16,47,2,0.043,50,1,1,1,LOW
16/03/2020,Alpha-Beta-Gamma,16,17,17,0,0,1,0,7,-6,2,104,26,0.25,-7,1,2,2,LOW
17/03/2020,Alpha-Beta-Gamma,17,38,37,1,0,0,0,20,5,25,132,38,0.288,35,1,2,2,LOW
18/03/2020,Alpha-Beta-Gamma,18,55,39,2,14,3,12,15,8,38,154,48,0.312,63,1,2,2,LOW
19/03/2020,Alpha-Beta-Gamma,19,82,72,4,6,4,1,15,30,50,118,12,0.102,122,1,1,1,LOW
20/03/2020,Alpha-Beta-Gamma,20,60,51,2,7,1,0,9,4,14,1190,437,0.367,25,1,2,2,LOW
21/03/2020,Alpha-Beta-Gamma,21,81,72,3,6,3,4,5,32,44,1790,430,0.24,117,1,1,1,LOW
22/03/2020,Alpha-Beta-Gamma,22,64,45,9,10,6,4,6,20,36,1119,471,0.421,94,1,2,2,LOW
23/03/2020,Alpha-Beta-Gamma,23,65,63,1,1,0,1,2,48,51,1022,446,0.436,147,2,2,4,MEDIUM
24/03/2020,Alpha-Beta-Gamma,24,107,101,0,6,5,1,30,35,71,887,437,0.493,156,2,2,4,MEDIUM
25/03/2020,Alpha-Beta-Gamma,25,104,100,1,3,9,4,3,30,46,959,448,0.467,133,2,2,4,MEDIUM
26/03/2020,Alpha-Beta-Gamma,26,103,79,4,20,6,2,1,34,43,887,435,0.49,129,1,2,2,LOW
27/03/2020,Alpha-Beta-Gamma,27,153,133,11,9,8,2,19,22,51,1126,502,0.446,119,1,2,2,LOW
28/03/2020,Alpha-Beta-Gamma,28,109,81,13,15,5,12,2,18,37,751,426,0.567,88,1,2,2,LOW
29/03/2020,Alpha-Beta-Gamma,29,130,113,5,12,5,5,17,71,98,922,431,0.467,255,2,2,4,MEDIUM
30/03/2020,Alpha-Beta-Gamma,30,129,110,11,8,11,1,0,14,26,1047,478,0.457,87,1,2,2,LOW
31/03/2020,Alpha-Beta-Gamma,31,114,94,6,14,6,0,6,2,14,920,504,0.548,36,1,2,2,LOW
1/4/2020,Alpha-Beta-Gamma,32,149,106,22,21,6,2,19,48,75,1343,532,0.396,189,2,2,4,MEDIUM
2/4/2020,Alpha-Beta-Gamma,33,113,91,9,13,5,3,19,66,93,1501,545,0.363,240,2,2,4,MEDIUM
3/4/2020,Alpha-Beta-Gamma,34,196,163,22,11,3,2,14,62,81,2414,608,0.252,214,2,2,4,MEDIUM
4/4/2020,Alpha-Beta-Gamma,35,106,80,16,10,1,2,14,64,81,2248,538,0.239,212,2,1,2,LOW
5/4/2020,Alpha-Beta-Gamma,36,181,160,14,7,24,6,56,-6,80,1909,558,0.292,140,2,2,4,MEDIUM
6/4/2020,Alpha-Beta-Gamma,37,218,179,28,11,8,4,38,98,148,2152,534,0.248,368,2,2,4,MEDIUM
7/4/2020,Alpha-Beta-Gamma,38,247,223,12,12,10,1,21,112,144,2179,601,0.276,398,2,2,4,MEDIUM
8/4/2020,Alpha-Beta-Gamma,39,218,181,18,19,3,6,19,81,109,2094,562,0.268,280,2,2,4,MEDIUM
9/4/2020,Alpha-Beta-Gamma,40,337,267,30,40,11,7,48,101,167,2561,560,0.219,402,2,1,2,LOW
10/4/2020,Alpha-Beta-Gamma,41,219,163,30,26,1,0,28,62,91,2021,573,0.284,218,2,2,4,MEDIUM
11/4/2020,Alpha-Beta-Gamma,42,330,305,4,21,12,60,8,13,93,1865,533,0.286,155,2,2,4,MEDIUM
12/4/2020,Alpha-Beta-Gamma,43,399,280,73,46,27,0,27,125,179,1927,560,0.291,510,2,2,4,MEDIUM
13/04/2020,Alpha-Beta-Gamma,44,316,269,21,26,14,0,53,93,160,2253,521,0.231,388,2,1,2,LOW
14/04/2020,Alpha-Beta-Gamma,45,282,176,46,60,34,21,37,15,107,2148,568,0.264,239,2,2,4,MEDIUM
15/04/2020,Alpha-Beta-Gamma,46,297,267,20,10,3,1,55,39,98,1932,531,0.275,185,2,2,4,MEDIUM
16/04/2020,Alpha-Beta-Gamma,47,380,251,102,27,2,38,6,177,223,2428,525,0.216,583,2,1,2,LOW
17/04/2020,Alpha-Beta-Gamma,48,407,324,59,24,2,1,24,126,153,2245,466,0.208,411,2,1,2,LOW
18/04/2020,Alpha-Beta-Gamma,49,325,286,24,15,7,3,27,42,79,2602,585,0.225,184,2,1,2,LOW
19/04/2020,Alpha-Beta-Gamma,50,327,225,55,47,35,1,25,70,131,2974,565,0.19,376,2,1,2,LOW
20/04/2020,Alpha-Beta-Gamma,51,185,116,61,8,5,30,57,-13,79,2932,513,0.175,68,1,1,1,LOW
21/04/2020,Alpha-Beta-Gamma,52,375,254,95,26,8,49,1,109,167,2931,527,0.18,409,2,1,2,LOW
22/04/2020,Alpha-Beta-Gamma,53,283,193,71,19,3,5,62,50,120,3144,522,0.166,229,2,1,2,LOW
23/04/2020,Alpha-Beta-Gamma,54,357,298,47,12,8,1,73,25,107,2994,532,0.178,181,2,1,2,LOW
24/04/2020,Alpha-Beta-Gamma,55,436,352,42,42,15,35,71,-22,99,2432,438,0.18,100,1,1,1,LOW
25/04/2020,Alpha-Beta-Gamma,56,396,325,40,31,19,7,91,-41,76,1862,453,0.243,51,1,2,2,LOW
26/04/2020,Alpha-Beta-Gamma,57,275,187,65,23,7,4,49,5,65,2879,583,0.203,96,1,1,1,LOW
27/04/2020,Alpha-Beta-Gamma,58,214,148,44,22,18,0,70,-2,86,3362,525,0.156,136,2,1,2,LOW
28/04/2020,Alpha-Beta-Gamma,59,415,304,103,8,4,3,37,74,118,3985,559,0.14,278,2,1,2,LOW
29/04/2020,Alpha-Beta-Gamma,60,260,112,137,11,2,71,32,-22,83,3998,515,0.129,45,1,1,1,LOW
30/04/2020,Alpha-Beta-Gamma,61,347,208,131,8,0,0,34,71,105,4304,553,0.128,247,2,1,2,LOW
1/5/2020,Alpha-Beta-Gamma,62,433,356,69,8,12,15,40,78,145,3634,513,0.141,337,2,1,2,LOW
2/5/2020,Alpha-Beta-Gamma,63,292,187,74,31,7,135,-8,-62,72,2105,608,0.289,-31,1,2,2,LOW
3/5/2020,Alpha-Beta-Gamma,64,349,124,211,14,10,60,19,-27,62,4189,695,0.166,38,1,1,1,LOW
4/5/2020,Alpha-Beta-Gamma,65,395,298,78,19,2,28,7,18,55,3916,611,0.156,97,1,1,1,LOW
5/5/2020,Alpha-Beta-Gamma,66,484,233,243,8,2,61,40,66,169,4624,571,0.123,307,2,1,2,LOW
6/5/2020,Alpha-Beta-Gamma,67,367,224,120,23,6,2,11,49,68,3047,743,0.244,184,2,2,4,MEDIUM
7/5/2020,Alpha-Beta-Gamma,68,338,239,64,35,10,5,50,1,66,4007,778,0.194,98,1,1,1,LOW
8/5/2020,Alpha-Beta-Gamma,69,336,210,113,13,1,45,-5,85,126,4029,662,0.164,299,2,1,2,LOW
9/5/2020,Alpha-Beta-Gamma,70,533,404,113,16,6,4,16,31,57,2696,830,0.308,137,2,2,4,MEDIUM
10/5/2020,Alpha-Beta-Gamma,71,387,282,91,14,7,36,91,48,182,4019,771,0.192,299,2,1,2,LOW
11/5/2020,Alpha-Beta-Gamma,72,233,32,183,18,9,33,115,-102,55,4757,672,0.141,-122,1,1,1,LOW
12/5/2020,Alpha-Beta-Gamma,73,484,286,182,16,4,426,93,-415,108,4063,619,0.152,-710,1,1,1,LOW
13/05/2020,Alpha-Beta-Gamma,74,689,444,224,21,4,15,125,-10,134,4083,730,0.179,126,1,1,1,LOW
14/05/2020,Alpha-Beta-Gamma,75,568,322,231,15,5,2,129,44,180,3791,645,0.17,283,2,1,2,LOW
15/05/2020,Alpha-Beta-Gamma,76,490,172,285,33,8,7,24,23,62,3206,585,0.182,132,2,1,2,LOW
16/05/2020,Alpha-Beta-Gamma,77,529,408,108,13,1,6,101,8,116,2822,617,0.219,135,2,1,2,LOW
17/05/2020,Alpha-Beta-Gamma,78,489,212,218,59,3,3,97,24,127,3548,631,0.178,184,2,1,2,LOW
18/05/2020,Alpha-Beta-Gamma,79,496,258,195,43,5,6,49,14,74,4040,667,0.165,117,1,1,1,LOW
19/05/2020,Alpha-Beta-Gamma,80,486,313,143,30,4,116,-53,-10,57,3863,620,0.16,49,1,1,1,LOW
20/05/2020,Alpha-Beta-Gamma,81,693,564,108,21,6,8,50,33,97,3303,799,0.242,181,2,1,2,LOW
21/05/2020,Alpha-Beta-Gamma,82,973,674,263,36,5,111,-32,-14,70,4836,643,0.133,57,1,1,1,LOW
22/05/2020,Alpha-Beta-Gamma,83,634,367,219,48,3,22,51,20,96,2776,499,0.18,145,2,1,2,LOW
23/05/2020,Alpha-Beta-Gamma,84,949,732,192,25,3,29,64,31,127,1735,590,0.34,198,2,2,4,MEDIUM
24/05/2020,Alpha-Beta-Gamma,85,526,352,153,21,1,7,85,25,118,2408,711,0.295,171,2,2,4,MEDIUM
25/05/2020,Alpha-Beta-Gamma,86,479,220,240,19,1,54,-1,13,67,3233,727,0.225,96,1,1,1,LOW
26/05/2020,Alpha-Beta-Gamma,87,415,153,235,27,2,30,29,0,61,3641,723,0.199,67,1,1,1,LOW
27/05/2020,Alpha-Beta-Gamma,88,686,451,180,55,2,20,125,-10,137,4365,734,0.168,123,1,1,1,LOW
28/05/2020,Alpha-Beta-Gamma,89,687,481,183,23,4,21,57,21,103,3860,769,0.199,157,2,1,2,LOW
29/05/2020,Alpha-Beta-Gamma,90,678,402,252,24,3,88,81,-48,124,4319,661,0.153,37,1,1,1,LOW
30/05/2020,Alpha-Beta-Gamma,91,557,-19,523,53,2,196,59,-159,98,3021,628,0.208,-214,1,1,1,LOW
31/05/2020,Alpha-Beta-Gamma,92,700,367,293,40,1,99,46,-25,121,2555,258,0.101,74,1,1,1,LOW
1/6/2020,Alpha-Beta-Gamma,93,467,110,329,28,1,144,-5,-29,111,3391,199,0.059,56,1,1,1,LOW
2/6/2020,Alpha-Beta-Gamma,94,609,289,298,22,4,159,-36,-51,76,4900,301,0.061,-14,1,1,1,LOW
3/6/2020,Alpha-Beta-Gamma,95,684,178,471,35,4,129,-9,-44,80,3918,296,0.076,4,1,1,1,LOW
4/6/2020,Alpha-Beta-Gamma,96,585,76,486,23,1,73,16,-29,61,4103,341,0.083,6,1,1,1,LOW
5/6/2020,Alpha-Beta-Gamma,97,703,103,551,49,2,144,-25,-37,84,4766,402,0.084,16,1,1,1,LOW
6/6/2020,Alpha-Beta-Gamma,98,993,498,464,31,3,89,8,2,102,2589,164,0.063,115,1,1,1,LOW
7/6/2020,Alpha-Beta-Gamma,99,672,31,591,50,2,330,18,-190,160,4016,326,0.081,-214,1,1,1,LOW
8/6/2020,Alpha-Beta-Gamma,100,847,409,406,32,1,35,52,3,91,5159,388,0.075,100,1,1,1,LOW
9/6/2020,Alpha-Beta-Gamma,101,1043,493,510,40,9,164,72,-6,239,5843,398,0.068,254,2,1,2,LOW
10/6/2020,Alpha-Beta-Gamma,102,1240,489,715,36,4,148,10,-15,147,4077,328,0.08,129,1,1,1,LOW
11/6/2020,Alpha-Beta-Gamma,103,979,431,507,41,4,147,-41,19,129,4897,452,0.092,179,2,1,2,LOW
12/6/2020,Alpha-Beta-Gamma,104,1111,486,577,48,6,116,-24,-22,76,7095,474,0.067,50,1,1,1,LOW
13/06/2020,Alpha-Beta-Gamma,105,1014,408,563,43,3,60,62,-5,120,3085,197,0.064,119,1,1,1,LOW
14/06/2020,Alpha-Beta-Gamma,106,857,59,755,43,7,251,-92,-51,115,6693,367,0.055,34,1,1,1,LOW
15/06/2020,Alpha-Beta-Gamma,107,1017,361,592,64,9,107,-33,22,105,6758,593,0.088,176,2,1,2,LOW
16/06/2020,Alpha-Beta-Gamma,108,1106,493,580,33,3,131,-36,26,124,6900,581,0.084,185,2,1,2,LOW
17/06/2020,Alpha-Beta-Gamma,109,1031,446,540,45,5,115,11,-14,117,6285,451,0.072,104,1,1,1,LOW
18/06/2020,Alpha-Beta-Gamma,110,1331,713,555,63,6,148,47,-25,176,6862,487,0.071,144,2,1,2,LOW
19/06/2020,Alpha-Beta-Gamma,111,1041,456,551,34,5,90,40,5,140,4680,403,0.086,165,2,1,2,LOW
20/06/2020,Alpha-Beta-Gamma,112,1226,636,534,56,4,139,77,-42,178,4016,237,0.059,106,1,1,1,LOW
21/06/2020,Alpha-Beta-Gamma,113,862,305,521,36,12,233,-65,-53,127,5287,325,0.061,57,1,1,1,LOW
22/06/2020,Alpha-Beta-Gamma,114,954,588,331,35,3,74,27,23,127,8614,417,0.048,182,2,1,2,LOW
23/06/2020,Alpha-Beta-Gamma,115,1051,510,506,35,1,100,56,9,166,7417,505,0.068,187,2,1,2,LOW
24/06/2020,Alpha-Beta-Gamma,116,1113,658,417,38,9,94,21,30,154,7884,433,0.055,241,2,1,2,LOW
25/06/2020,Alpha-Beta-Gamma,117,1178,340,791,47,3,113,90,-11,195,7620,592,0.078,182,2,1,2,LOW
26/06/2020,Alpha-Beta-Gamma,118,1240,293,884,63,1,107,68,-8,168,6388,449,0.07,155,2,1,2,LOW
27/06/2020,Alpha-Beta-Gamma,119,1385,772,576,37,0,68,120,25,213,3491,308,0.088,263,2,1,2,LOW
28/06/2020,Alpha-Beta-Gamma,120,1198,137,1027,34,3,255,-93,-33,132,7081,345,0.049,75,1,1,1,LOW
29/06/2020,Alpha-Beta-Gamma,121,1082,167,864,51,1,253,136,-295,95,7033,690,0.098,-492,1,1,1,LOW
30/06/2020,Alpha-Beta-Gamma,122,1293,216,1006,71,5,394,-127,-76,196,6594,557,0.084,59,1,1,1,LOW
1/7/2020,Alpha-Beta-Gamma,123,1385,538,789,58,3,168,97,-62,206,6490,472,0.073,91,1,1,1,LOW
2/7/2020,Alpha-Beta-Gamma,124,1624,499,1072,53,2,191,87,-85,195,8817,777,0.088,31,1,1,1,LOW
3/7/2020,Alpha-Beta-Gamma,125,1301,351,901,49,2,238,-25,-68,147,6587,579,0.088,17,1,1,1,LOW
4/7/2020,Alpha-Beta-Gamma,126,1447,743,651,53,2,268,35,-90,215,4549,355,0.078,41,1,1,1,LOW
5/7/2020,Alpha-Beta-Gamma,127,1607,639,886,82,8,286,24,-62,256,6122,510,0.083,156,2,1,2,LOW
6/7/2020,Alpha-Beta-Gamma,128,1209,325,814,70,0,370,-50,-89,231,7260,773,0.106,53,1,1,1,LOW
7/7/2020,Alpha-Beta-Gamma,129,1268,334,866,68,6,244,39,-90,199,9631,710,0.074,37,1,1,1,LOW
8/7/2020,Alpha-Beta-Gamma,130,1853,1003,800,50,3,152,177,12,344,8958,706,0.079,377,2,1,2,LOW
9/7/2020,Alpha-Beta-Gamma,131,2657,1533,1066,58,10,218,28,34,290,10412,978,0.094,388,2,2,4,MEDIUM
10/7/2020,Alpha-Beta-Gamma,132,1611,681,878,52,7,178,29,25,239,8117,900,0.111,310,2,1,2,LOW
11/7/2020,Alpha-Beta-Gamma,133,1671,415,1190,66,6,215,119,19,359,5188,458,0.088,415,2,1,2,LOW
12/7/2020,Alpha-Beta-Gamma,134,1681,691,919,71,12,160,173,59,404,8616,923,0.107,558,2,1,2,LOW
13/07/2020,Alpha-Beta-Gamma,135,1282,181,1051,50,8,208,19,43,278,8626,953,0.11,388,2,1,2,LOW
14/07/2020,Alpha-Beta-Gamma,136,1591,590,947,54,4,120,129,22,275,9056,765,0.084,331,2,1,2,LOW
15/07/2020,Alpha-Beta-Gamma,137,1522,21,1414,87,6,193,-12,72,259,9924,1085,0.109,421,2,2,4,MEDIUM
16/07/2020,Alpha-Beta-Gamma,138,1574,203,1295,76,2,136,69,86,293,12098,802,0.066,471,2,1,2,LOW
17/07/2020,Alpha-Beta-Gamma,139,1462,-111,1489,84,9,137,46,49,241,9982,927,0.093,366,2,2,4,MEDIUM
18/07/2020,Alpha-Beta-Gamma,140,1752,259,1434,59,9,123,133,66,331,4935,519,0.105,490,2,1,2,LOW
19/07/2020,Alpha-Beta-Gamma,141,1639,-621,2133,127,8,327,-53,31,313,9365,932,0.1,399,2,1,2,LOW
20/07/2020,Alpha-Beta-Gamma,142,1693,21,1576,96,1,158,99,103,361,11413,1271,0.111,570,2,2,4,MEDIUM
21/07/2020,Alpha-Beta-Gamma,143,1655,85,1489,81,9,262,123,47,441,11692,1368,0.117,562,2,2,4,MEDIUM
22/07/2020,Alpha-Beta-Gamma,144,1882,-46,1789,139,8,323,-75,120,376,11009,1142,0.104,640,2,2,4,MEDIUM
23/07/2020,Alpha-Beta-Gamma,145,1906,-120,1909,117,1,115,292,8,416,10480,931,0.089,435,2,2,4,MEDIUM
24/07/2020,Alpha-Beta-Gamma,146,1761,-109,1781,89,1,283,-98,99,285,8457,922,0.109,486,2,1,2,LOW
25/07/2020,Alpha-Beta-Gamma,147,1868,410,1409,49,1,130,152,110,393,4981,344,0.069,616,2,1,2,LOW
26/07/2020,Alpha-Beta-Gamma,148,1492,124,1301,67,10,174,113,81,378,11342,1196,0.105,570,2,2,4,MEDIUM
27/07/2020,Alpha-Beta-Gamma,149,1525,-50,1518,57,3,107,151,211,472,10634,1478,0.139,903,2,2,4,MEDIUM
28/07/2020,Alpha-Beta-Gamma,150,1748,-681,2366,63,13,377,-124,146,412,12297,1718,0.14,743,2,2,4,MEDIUM
29/07/2020,Alpha-Beta-Gamma,151,2381,708,1599,74,25,240,224,96,585,10856,1081,0.1,852,2,2,4,MEDIUM
30/07/2020,Alpha-Beta-Gamma,152,1904,-333,2154,83,1,188,5,105,299,5544,486,0.088,512,2,1,2,LOW
31/07/2020,Alpha-Beta-Gamma,153,2040,352,1615,73,15,407,-124,134,432,9042,1048,0.116,745,2,1,2,LOW
1/8/2020,Alpha-Beta-Gamma,154,1560,-514,2012,62,16,679,-291,-30,374,4671,489,0.105,362,2,1,2,LOW
2/8/2020,Alpha-Beta-Gamma,155,1519,420,1056,43,0,140,233,6,379,10802,995,0.092,391,2,2,4,MEDIUM
3/8/2020,Alpha-Beta-Gamma,156,1679,351,1262,66,15,138,168,168,489,11922,1654,0.139,870,2,2,4,MEDIUM
4/8/2020,Alpha-Beta-Gamma,157,1922,23,1813,86,13,216,132,105,466,12034,1616,0.134,715,2,2,4,MEDIUM
5/8/2020,Alpha-Beta-Gamma,158,1815,-88,1839,64,15,379,-88,51,357,12299,1392,0.113,504,2,2,4,MEDIUM
6/8/2020,Alpha-Beta-Gamma,159,1882,57,1756,69,13,246,269,69,597,13298,1506,0.113,774,2,2,4,MEDIUM
7/8/2020,Alpha-Beta-Gamma,160,2473,489,1912,72,14,195,406,43,658,9129,1197,0.131,786,2,1,2,LOW
8/8/2020,Alpha-Beta-Gamma,161,2277,463,1749,65,12,509,307,-107,721,5412,652,0.12,543,2,1,2,LOW
9/8/2020,Alpha-Beta-Gamma,162,1893,182,1646,65,5,558,-19,-72,472,8939,1169,0.131,343,2,1,2,LOW
10/8/2020,Alpha-Beta-Gamma,163,1687,361,1284,42,1,178,161,139,479,8140,896,0.11,760,2,1,2,LOW
11/8/2020,Alpha-Beta-Gamma,164,1693,160,1474,59,13,481,-16,-7,471,10993,1583,0.144,496,2,2,4,MEDIUM
12/8/2020,Alpha-Beta-Gamma,165,1942,-225,2088,79,15,422,-28,169,578,9144,1362,0.149,961,2,1,2,LOW
13/08/2020,Alpha-Beta-Gamma,166,2098,273,1760,65,13,489,122,-3,621,11553,1364,0.118,654,2,2,4,MEDIUM
14/08/2020,Alpha-Beta-Gamma,167,2307,194,2060,53,4,690,1,-120,575,11769,1656,0.141,347,2,2,4,MEDIUM
15/08/2020,Alpha-Beta-Gamma,168,2345,592,1703,50,6,446,126,20,598,7387,908,0.123,656,2,1,2,LOW
16/08/2020,Alpha-Beta-Gamma,169,2081,220,1782,79,4,734,-173,-47,518,9212,931,0.101,436,2,1,2,LOW
17/08/2020,Alpha-Beta-Gamma,170,1821,409,1355,57,16,208,230,84,538,9548,1327,0.139,754,2,1,2,LOW
18/08/2020,Alpha-Beta-Gamma,171,1673,-245,1848,70,17,589,88,-189,505,14015,2127,0.152,178,2,2,4,MEDIUM
19/08/2020,Alpha-Beta-Gamma,172,1902,-518,2351,69,18,564,-114,97,565,7015,1076,0.153,813,2,1,2,LOW
20/08/2020,Alpha-Beta-Gamma,173,2266,177,2017,72,15,726,-131,-15,595,11260,1858,0.165,610,2,2,4,MEDIUM
21/08/2020,Alpha-Beta-Gamma,174,2197,-202,2317,82,15,433,161,32,641,10132,1864,0.184,750,2,2,4,MEDIUM
22/08/2020,Alpha-Beta-Gamma,175,2090,-211,2207,94,15,649,-249,186,601,6484,1157,0.178,1018,2,1,2,LOW
23/08/2020,Alpha-Beta-Gamma,176,2037,-351,2302,86,16,690,-229,160,637,11929,1821,0.153,1005,2,2,4,MEDIUM
24/08/2020,Alpha-Beta-Gamma,177,1877,-1762,3560,79,5,1896,-950,-292,659,12056,1871,0.155,90,1,2,2,LOW
25/08/2020,Alpha-Beta-Gamma,178,2447,541,1807,99,17,523,40,56,636,14863,2488,0.167,799,2,2,4,MEDIUM
26/08/2020,Alpha-Beta-Gamma,179,2306,-322,2542,86,15,764,-152,84,711,14337,2158,0.151,924,2,2,4,MEDIUM
27/08/2020,Alpha-Beta-Gamma,180,2719,-567,3166,120,3,1538,-479,-242,820,13469,2047,0.152,345,2,2,4,MEDIUM
28/08/2020,Alpha-Beta-Gamma,181,3003,573,2325,105,7,881,-371,299,816,12916,2111,0.163,1435,2,2,4,MEDIUM
29/08/2020,Alpha-Beta-Gamma,182,3308,1314,1902,92,18,599,286,-15,888,7578,1567,0.207,912,2,1,2,LOW
30/08/2020,Alpha-Beta-Gamma,183,2858,1393,1383,82,14,366,531,203,1114,10024,1996,0.199,1562,3,2,6,HIGH
31/08/2020,Alpha-Beta-Gamma,184,2743,895,1774,74,16,404,336,273,1029,12001,2172,0.181,1623,3,2,6,HIGH
1/9/2020,Alpha-Beta-Gamma,185,2775,589,2098,88,17,729,142,53,941,12117,2242,0.185,1098,2,2,4,MEDIUM
2/9/2020,Alpha-Beta-Gamma,186,3075,1050,1914,111,18,474,334,227,1053,15390,2607,0.169,1561,2,2,4,MEDIUM
3/9/2020,Alpha-Beta-Gamma,187,3622,1404,2084,134,16,683,566,141,1406,12252,2263,0.185,1736,3,2,6,HIGH
4/9/2020,Alpha-Beta-Gamma,188,3269,1061,2126,82,7,836,-66,118,895,11771,2208,0.188,1152,2,2,4,MEDIUM
5/9/2020,Alpha-Beta-Gamma,189,3128,800,2220,108,17,731,244,-150,842,6622,1167,0.176,593,2,1,2,LOW
6/9/2020,Alpha-Beta-Gamma,190,3444,1185,2174,85,12,747,81,405,1245,14808,2427,0.164,2091,3,2,6,HIGH
7/9/2020,Alpha-Beta-Gamma,191,2880,698,2077,105,29,693,124,259,1105,14488,2658,0.183,1710,3,2,6,HIGH
8/9/2020,Alpha-Beta-Gamma,192,3046,640,2306,100,12,1020,-108,91,1015,13666,2232,0.163,1233,2,2,4,MEDIUM
9/9/2020,Alpha-Beta-Gamma,193,3307,959,2242,106,17,794,93,122,1026,14034,2476,0.176,1321,2,2,4,MEDIUM
10/9/2020,Alpha-Beta-Gamma,194,3861,1431,2310,120,18,981,277,174,1450,13386,2501,0.187,1852,3,2,6,HIGH
11/9/2020,Alpha-Beta-Gamma,195,3737,942,2707,88,17,889,175,-47,1034,13078,2826,0.216,991,2,2,4,MEDIUM
12/9/2020,Alpha-Beta-Gamma,196,3806,1459,2241,106,22,1068,347,3,1440,7427,1528,0.206,1512,2,1,2,LOW
13/09/2020,Alpha-Beta-Gamma,197,3636,1011,2552,73,6,831,301,-35,1103,14901,3021,0.203,1051,2,2,4,MEDIUM
14/09/2020,Alpha-Beta-Gamma,198,3141,-372,3395,118,30,1311,-261,-18,1062,11472,2074,0.181,1116,2,2,4,MEDIUM
15/09/2020,Alpha-Beta-Gamma,199,3507,723,2660,124,28,981,181,-163,1027,15747,3215,0.204,785,2,2,4,MEDIUM
16/09/2020,Alpha-Beta-Gamma,200,3963,792,3036,135,30,945,196,334,1505,15665,2699,0.172,2263,3,2,6,HIGH
17/09/2020,Alpha-Beta-Gamma,201,3635,928,2585,122,15,956,106,-63,1014,16387,2842,0.173,933,2,2,4,MEDIUM
18/09/2020,Alpha-Beta-Gamma,202,3891,-311,4088,114,22,1028,437,-84,1403,14296,2878,0.201,1301,2,2,4,MEDIUM
19/09/2020,Alpha-Beta-Gamma,203,4168,480,3576,112,11,1025,246,-350,932,8583,1824,0.213,265,2,1,2,LOW
20/09/2020,Alpha-Beta-Gamma,204,3989,907,2977,105,15,1949,-399,-486,1079,17814,3127,0.176,152,2,2,4,MEDIUM
21/09/2020,Alpha-Beta-Gamma,205,4176,582,3470,124,31,421,928,-70,1310,14999,2424,0.162,1263,2,2,4,MEDIUM
22/09/2020,Alpha-Beta-Gamma,206,4071,410,3501,160,32,843,155,92,1122,15558,2754,0.177,1402,2,2,4,MEDIUM
23/09/2020,Alpha-Beta-Gamma,207,4465,665,3660,140,26,1105,231,-175,1187,17423,2801,0.161,915,2,2,4,MEDIUM
24/09/2020,Alpha-Beta-Gamma,208,4634,611,3895,128,14,1164,103,-148,1133,16250,2814,0.173,879,2,2,4,MEDIUM
25/09/2020,Alpha-Beta-Gamma,209,4823,367,4343,113,13,1610,313,-647,1289,15920,2653,0.167,34,1,2,2,LOW
26/09/2020,Alpha-Beta-Gamma,210,4494,1197,3207,90,2,998,567,-310,1257,9014,1724,0.191,643,2,1,2,LOW
27/09/2020,Alpha-Beta-Gamma,211,3874,185,3611,78,13,1063,321,-211,1186,13092,2157,0.165,803,2,2,4,MEDIUM
